NPI,PROVIDER_NAME,PRIMARY_SPECIALTY,DISEASE,SECONDARY_SPECIALTY,TELEHEALTH,FACILITY_NAME,STATE,ZIP,COUNTY_FIPS,COUNTY,TOT_BENES,TOT_SRVCS,BENE_AVG_RISK_SCRE,TOTAL_UTILIZATION_EXACT,AVG_UTILIZATION_PERCENTILE,TELEHEALTH_FLAG,AREA_PROVIDER_COUNT,AREA_TOTAL_BENEFICIARIES,DEMAND_PROXY,AREA_TOTAL_SERVICES,BENEFICIARIES_PER_PROVIDER,DEMAND_PER_PROVIDER,REQUIRED_PROVIDERS,PROVIDER_SHORTAGE,ADEQUACY_SCORE,DEMAND_PRESSURE_SCORE,SERVICES_PER_BENEFICIARY,UTILIZATION_PRESSURE_SCORE,AREA_RISK_SCORE,RISK_SCORE,ACCESS_LEVEL,RECOMMENDED_ADDITIONAL_PROVIDERS,BENEFICIARY_SHARE_OF_AREA,SERVICE_SHARE_OF_AREA,PROVIDER_RISK_SCORE,UTILIZATION_INTENSITY_SCORE,CAPACITY_LOAD_INDEX
1800001646,JACKSON JAMES,Rheumatology,Arthritis,Geriatric Medicine,No,MUSCULOSKELETAL HEALTH GROUP - ARLINGTON,TX,76144,48439,Tarrant County,8037,26450.4,2.0506,11.1,83.34,0,40,265363,265363.0,943422.8,6634.075,6634.075,42,2,95.24,57.33,3.2911,74.67,33.88,32.76,ADEQUATE,2,0.030287,0.028037,35.45,70.97,200.92
1800001647,ROBERTS OLIVIA,Rheumatology,Arthritis,Pain Medicine,Yes,ARTHRITIS CARE CENTER - GRAND PRAIRIE,TX,76189,48439,Tarrant County,5199,22981.7,1.9748,11.6,54.66,1,40,265363,265363.0,943422.8,6634.075,6634.075,42,2,95.24,57.33,4.4204,74.67,33.88,32.76,ADEQUATE,2,0.019592,0.02436,30.35,75.5,129.98
1800001648,ANDERSON EMILY,Rheumatology,Arthritis,Internal Medicine,No,MUSCULOSKELETAL HEALTH GROUP - KELLER,TX,76174,48439,Tarrant County,7506,22211.8,1.4758,5.5,69.06,0,40,265363,265363.0,943422.8,6634.075,6634.075,42,2,95.24,57.33,2.9592,74.67,33.88,32.76,ADEQUATE,2,0.028286,0.023544,8.0,23.2,187.65
1800001649,KIM DANIEL,Rheumatology,Arthritis,Pain Medicine,No,ARTHRITIS CARE CENTER - ARLINGTON,TX,76135,48439,Tarrant County,4582,21846.3,1.6113,12.1,44.77,0,40,265363,265363.0,943422.8,6634.075,6634.075,42,2,95.24,57.33,4.7679,74.67,33.88,32.76,ADEQUATE,2,0.017267,0.023156,12.15,80.23,114.55
1800001650,TAYLOR KARAN,Rheumatology,Arthritis,Geriatric Medicine,No,RHEUMATOLOGY ASSOCIATES - FORT WORTH,TX,76169,48439,Tarrant County,5678,24064.2,2.7856,4.5,73.94,0,40,265363,265363.0,943422.8,6634.075,6634.075,42,2,95.24,57.33,4.2381,74.67,33.88,32.76,ADEQUATE,2,0.021397,0.025507,82.85,13.9,141.95
1800001651,BROWN RAHUL,Rheumatology,Arthritis,Internal Medicine,Yes,ARTHRITIS CARE CENTER - GRAND PRAIRIE,TX,76133,48439,Tarrant County,5779,23578.2,2.1,12.7,21.29,1,40,265363,265363.0,943422.8,6634.075,6634.075,42,2,95.24,57.33,4.08,74.67,33.88,32.76,ADEQUATE,2,0.021778,0.024992,39.0,86.02,144.48
1800001652,MARTIN SOPHIA,Rheumatology,Arthritis,Geriatric Medicine,Yes,RHEUMATOLOGY ASSOCIATES - GRAND PRAIRIE,TX,76140,48439,Tarrant County,4781,12167.1,3.2852,5.4,83.39,1,40,265363,265363.0,943422.8,6634.075,6634.075,42,2,95.24,57.33,2.5449,74.67,33.88,32.76,ADEQUATE,2,0.018017,0.012897,96.95,22.45,119.52
1800001653,THOMPSON FATIMA,Rheumatology,Arthritis,Internal Medicine,Yes,MUSCULOSKELETAL HEALTH GROUP - ARLINGTON,TX,76110,48439,Tarrant County,4730,13368.3,1.5761,14.0,42.89,1,40,265363,265363.0,943422.8,6634.075,6634.075,42,2,95.24,57.33,2.8263,74.67,33.88,32.76,ADEQUATE,2,0.017825,0.01417,10.9,96.25,118.25
1800001654,CLARK MAYA,Rheumatology,Arthritis,Pain Medicine,No,ARTHRITIS CARE CENTER - KELLER,TX,76102,48439,Tarrant County,5103,14516.1,1.6941,11.3,54.15,0,40,265363,265363.0,943422.8,6634.075,6634.075,42,2,95.24,57.33,2.8446,74.67,33.88,32.76,ADEQUATE,2,0.01923,0.015387,15.4,72.78,127.58
1800001655,MITCHELL THOMAS,Rheumatology,Arthritis,Pain Medicine,No,ARTHRITIS CARE CENTER - GRAND PRAIRIE,TX,76199,48439,Tarrant County,7040,19410.5,1.5614,7.6,55.4,0,40,265363,265363.0,943422.8,6634.075,6634.075,42,2,95.24,57.33,2.7572,74.67,33.88,32.76,ADEQUATE,2,0.02653,0.020575,10.3,41.35,176.0
1800001656,WALKER AMELIA,Rheumatology,Arthritis,Geriatric Medicine,No,RHEUMATOLOGY ASSOCIATES - FORT WORTH,TX,76157,48439,Tarrant County,5298,16599.3,2.2501,4.5,34.69,0,40,265363,265363.0,943422.8,6634.075,6634.075,42,2,95.24,57.33,3.1331,74.67,33.88,32.76,ADEQUATE,2,0.019965,0.017595,50.25,13.9,132.45
1800001657,EDWARDS HANNAH,Rheumatology,Arthritis,Internal Medicine,No,MUSCULOSKELETAL HEALTH GROUP - KELLER,TX,76142,48439,Tarrant County,7385,26620.3,1.4422,9.7,78.48,0,40,265363,265363.0,943422.8,6634.075,6634.075,42,2,95.24,57.33,3.6046,74.67,33.88,32.76,ADEQUATE,2,0.02783,0.028217,7.4,58.92,184.62
1800001658,MORGAN NADIA,Rheumatology,Arthritis,Geriatric Medicine,Yes,ARTHRITIS CARE CENTER - ARLINGTON,TX,76126,48439,Tarrant County,5896,22984.2,1.8923,6.1,67.73,1,40,265363,265363.0,943422.8,6634.075,6634.075,42,2,95.24,57.33,3.8983,74.67,33.88,32.76,ADEQUATE,2,0.022219,0.024363,24.8,28.38,147.4
1800001659,WHITE WILLIAM,Rheumatology,Arthritis,Geriatric Medicine,No,RHEUMATOLOGY ASSOCIATES - FORT WORTH,TX,76186,48439,Tarrant County,8507,39546.6,2.1187,11.7,35.36,0,40,265363,265363.0,943422.8,6634.075,6634.075,42,2,95.24,57.33,4.6487,74.67,33.88,32.76,ADEQUATE,2,0.032058,0.041918,40.25,76.32,212.68
1800001660,FOSTER BENJAMIN,Rheumatology,Arthritis,Geriatric Medicine,Yes,MUSCULOSKELETAL HEALTH GROUP - GRAND PRAIRIE,TX,76153,48439,Tarrant County,6388,25024.9,2.3996,10.2,56.28,1,40,265363,265363.0,943422.8,6634.075,6634.075,42,2,95.24,57.33,3.9175,74.67,33.88,32.76,ADEQUATE,2,0.024073,0.026526,59.85,63.25,159.7
1800001661,PARKER JAMES,Rheumatology,Arthritis,Internal Medicine,Yes,ARTHRITIS CARE CENTER - KELLER,TX,76199,48439,Tarrant County,6424,18353.3,1.3309,13.9,58.38,1,40,265363,265363.0,943422.8,6634.075,6634.075,42,2,95.24,57.33,2.857,74.67,33.88,32.76,ADEQUATE,2,0.024208,0.019454,4.8,95.48,160.6
1800001662,WILSON OLIVIA,Rheumatology,Arthritis,Internal Medicine,Yes,RHEUMATOLOGY ASSOCIATES - ARLINGTON,TX,76147,48439,Tarrant County,5532,16926.6,2.3627,13.0,47.74,1,40,265363,265363.0,943422.8,6634.075,6634.075,42,2,95.24,57.33,3.0598,74.67,33.88,32.76,ADEQUATE,2,0.020847,0.017942,57.55,88.8,138.3
1800001663,GOMEZ EMILY,Rheumatology,Arthritis,Geriatric Medicine,Yes,RHEUMATOLOGY ASSOCIATES - ARLINGTON,TX,76106,48439,Tarrant County,8705,26518.7,2.4671,4.3,83.96,1,40,265363,265363.0,943422.8,6634.075,6634.075,42,2,95.24,57.33,3.0464,74.67,33.88,32.76,ADEQUATE,2,0.032804,0.028109,64.45,12.12,217.62
1800001664,REED DANIEL,Rheumatology,Arthritis,Pain Medicine,Yes,RHEUMATOLOGY ASSOCIATES - ARLINGTON,TX,76154,48439,Tarrant County,5402,16439.8,2.4601,11.5,66.17,1,40,265363,265363.0,943422.8,6634.075,6634.075,42,2,95.24,57.33,3.0433,74.67,33.88,32.76,ADEQUATE,2,0.020357,0.017426,63.75,74.52,135.05
1800001665,YOUNG KARAN,Rheumatology,Arthritis,Internal Medicine,No,MUSCULOSKELETAL HEALTH GROUP - FORT WORTH,TX,76196,48439,Tarrant County,4888,12105.0,3.2482,11.9,37.24,0,40,265363,265363.0,943422.8,6634.075,6634.075,42,2,95.24,57.33,2.4765,74.67,33.88,32.76,ADEQUATE,2,0.01842,0.012831,96.35,78.57,122.2
1800001666,JACKSON RAHUL,Rheumatology,Arthritis,Geriatric Medicine,No,RHEUMATOLOGY ASSOCIATES - FORT WORTH,TX,76152,48439,Tarrant County,5147,13457.0,3.02,7.7,75.97,0,40,265363,265363.0,943422.8,6634.075,6634.075,42,2,95.24,57.33,2.6145,74.67,33.88,32.76,ADEQUATE,2,0.019396,0.014264,92.15,42.3,128.68
1800001667,ROBERTS SOPHIA,Rheumatology,Arthritis,Internal Medicine,Yes,ARTHRITIS CARE CENTER - GRAND PRAIRIE,TX,76141,48439,Tarrant County,7454,26331.1,1.9654,6.9,53.33,1,40,265363,265363.0,943422.8,6634.075,6634.075,42,2,95.24,57.33,3.5325,74.67,33.88,32.76,ADEQUATE,2,0.02809,0.02791,29.42,35.1,186.35
1800001668,ANDERSON FATIMA,Rheumatology,Arthritis,Geriatric Medicine,No,MUSCULOSKELETAL HEALTH GROUP - GRAND PRAIRIE,TX,76111,48439,Tarrant County,7410,19349.6,1.8442,10.6,64.9,0,40,265363,265363.0,943422.8,6634.075,6634.075,42,2,95.24,57.33,2.6113,74.67,33.88,32.76,ADEQUATE,2,0.027924,0.02051,22.05,66.92,185.25
1800001669,KIM MAYA,Rheumatology,Arthritis,Geriatric Medicine,Yes,MUSCULOSKELETAL HEALTH GROUP - ARLINGTON,TX,76180,48439,Tarrant County,7375,25443.5,1.6461,5.1,65.76,1,40,265363,265363.0,943422.8,6634.075,6634.075,42,2,95.24,57.33,3.45,74.67,33.88,32.76,ADEQUATE,2,0.027792,0.026969,13.25,19.58,184.38
1800001670,TAYLOR THOMAS,Rheumatology,Arthritis,Pain Medicine,No,ARTHRITIS CARE CENTER - GRAND PRAIRIE,TX,76189,48439,Tarrant County,8179,36569.4,2.5444,3.1,72.6,0,40,265363,265363.0,943422.8,6634.075,6634.075,42,2,95.24,57.33,4.4711,74.67,33.88,32.76,ADEQUATE,2,0.030822,0.038762,69.53,1.15,204.48
1800001671,BROWN AMELIA,Rheumatology,Arthritis,Pain Medicine,Yes,RHEUMATOLOGY ASSOCIATES - ARLINGTON,TX,76189,48439,Tarrant County,7876,35891.5,0.9691,14.5,64.49,1,40,265363,265363.0,943422.8,6634.075,6634.075,42,2,95.24,57.33,4.5571,74.67,33.88,32.76,ADEQUATE,2,0.02968,0.038044,1.05,99.8,196.9
1800001672,MARTIN HANNAH,Rheumatology,Arthritis,Pain Medicine,Yes,MUSCULOSKELETAL HEALTH GROUP - KELLER,TX,76161,48439,Tarrant County,6676,29247.4,2.2641,11.2,70.13,1,40,265363,265363.0,943422.8,6634.075,6634.075,42,2,95.24,57.33,4.381,74.67,33.88,32.76,ADEQUATE,2,0.025158,0.031001,51.08,71.95,166.9
1800001673,THOMPSON NADIA,Rheumatology,Arthritis,Geriatric Medicine,Yes,ARTHRITIS CARE CENTER - ARLINGTON,TX,76120,48439,Tarrant County,8482,36007.2,3.8282,14.3,59.0,1,40,265363,265363.0,943422.8,6634.075,6634.075,42,2,95.24,57.33,4.2451,74.67,33.88,32.76,ADEQUATE,2,0.031964,0.038167,99.85,98.35,212.05
1800001674,CLARK WILLIAM,Rheumatology,Arthritis,Internal Medicine,Yes,RHEUMATOLOGY ASSOCIATES - ARLINGTON,TX,76129,48439,Tarrant County,7198,22699.4,2.7284,6.5,76.32,1,40,265363,265363.0,943422.8,6634.075,6634.075,42,2,95.24,57.33,3.1536,74.67,33.88,32.76,ADEQUATE,2,0.027125,0.024061,80.25,31.42,179.95
1800001675,MITCHELL BENJAMIN,Rheumatology,Arthritis,Internal Medicine,No,RHEUMATOLOGY ASSOCIATES - GRAND PRAIRIE,TX,76174,48439,Tarrant County,5201,14047.4,2.0341,7.9,86.81,0,40,265363,265363.0,943422.8,6634.075,6634.075,42,2,95.24,57.33,2.7009,74.67,33.88,32.76,ADEQUATE,2,0.0196,0.01489,34.2,44.15,130.02
1800001676,WALKER JAMES,Rheumatology,Arthritis,Geriatric Medicine,Yes,ARTHRITIS CARE CENTER - KELLER,TX,76131,48439,Tarrant County,7330,21093.2,3.2783,6.8,50.28,1,40,265363,265363.0,943422.8,6634.075,6634.075,42,2,95.24,57.33,2.8777,74.67,33.88,32.76,ADEQUATE,2,0.027623,0.022358,96.9,34.12,183.25
1800001677,EDWARDS HANNAH,Cardiology,Heart Disease,Internal Medicine,Yes,CARDIAC WELLNESS GROUP - HOPE MILLS,NC,28302,37051,Cumberland County,6102,26283.7,2.4769,6.9,71.88,1,6,30473,30473.0,120241.3,5078.833333333333,5078.833333333333,5,0,100.0,17.33,4.3074,16.0,32.48,11.6,ADEQUATE,0,0.200243,0.218591,65.2,35.1,1017.0
1800001678,MORGAN NADIA,Cardiology,Heart Disease,Geriatric Medicine,No,HEARTCARE SPECIALISTS - HOPE MILLS,NC,28385,37051,Cumberland County,3838,12566.9,1.7082,12.0,21.52,0,6,30473,30473.0,120241.3,5078.833333333333,5078.833333333333,5,0,100.0,17.33,3.2743,16.0,32.48,11.6,ADEQUATE,0,0.125948,0.104514,15.9,79.45,639.67
1800001679,WHITE WILLIAM,Cardiology,Heart Disease,Cardiovascular Imaging,Yes,HEARTCARE SPECIALISTS - FAYETTEVILLE,NC,28317,37051,Cumberland County,4459,17221.8,1.9888,7.8,42.81,1,6,30473,30473.0,120241.3,5078.833333333333,5078.833333333333,5,0,100.0,17.33,3.8623,16.0,32.48,11.6,ADEQUATE,0,0.146326,0.143227,31.0,43.2,743.17
1800001680,FOSTER BENJAMIN,Cardiology,Heart Disease,Internal Medicine,No,HEARTCARE SPECIALISTS - SPRING LAKE,NC,28399,37051,Cumberland County,6865,32421.3,2.5592,7.8,78.61,0,6,30473,30473.0,120241.3,5078.833333333333,5078.833333333333,5,0,100.0,17.33,4.7227,16.0,32.48,11.6,ADEQUATE,0,0.225281,0.269635,70.4,43.2,1144.17
1800001681,PARKER JAMES,Cardiology,Heart Disease,Cardiovascular Imaging,Yes,ADVANCED CARDIOLOGY CENTER - HOPE MILLS,NC,28314,37051,Cumberland County,5371,18360.0,2.1693,6.5,31.79,1,6,30473,30473.0,120241.3,5078.833333333333,5078.833333333333,5,0,100.0,17.33,3.4184,16.0,32.48,11.6,ADEQUATE,0,0.176254,0.152693,44.15,31.42,895.17
1800001682,WILSON OLIVIA,Cardiology,Heart Disease,Geriatric Medicine,No,CARDIAC WELLNESS GROUP - SPRING LAKE,NC,28327,37051,Cumberland County,3838,13387.6,1.9587,6.8,55.4,0,6,30473,30473.0,120241.3,5078.833333333333,5078.833333333333,5,0,100.0,17.33,3.4882,16.0,32.48,11.6,ADEQUATE,0,0.125948,0.111339,28.85,34.12,639.67
1800001683,WALKER RAHUL,Endocrinology,Diabetes,Metabolic Medicine,No,DIABETES CARE CENTER - FAYETTEVILLE,NC,28364,37051,Cumberland County,5055,12514.0,1.8033,9.4,67.17,0,6,35182,35182.0,116408.4,5863.666666666667,5863.666666666667,6,0,100.0,40.0,2.4756,8.0,53.26,19.19,ADEQUATE,0,0.143681,0.107501,20.0,56.2,842.5
1800001684,EDWARDS SOPHIA,Endocrinology,Diabetes,Internal Medicine,Yes,DIABETES CARE CENTER - FAYETTEVILLE,NC,28387,37051,Cumberland County,5429,17599.7,2.9678,9.8,67.12,1,6,35182,35182.0,116408.4,5863.666666666667,5863.666666666667,6,0,100.0,40.0,3.2418,8.0,53.26,19.19,ADEQUATE,0,0.154312,0.151189,90.25,59.9,904.83
1800001685,MORGAN FATIMA,Endocrinology,Diabetes,Family Medicine,No,DIABETES CARE CENTER - HOPE MILLS,NC,28363,37051,Cumberland County,5002,19627.6,2.4409,3.9,96.88,0,6,35182,35182.0,116408.4,5863.666666666667,5863.666666666667,6,0,100.0,40.0,3.924,8.0,53.26,19.19,ADEQUATE,0,0.142175,0.16861,62.7,8.4,833.67
1800001686,WHITE MAYA,Endocrinology,Diabetes,Family Medicine,No,ENDOCRINE SPECIALISTS GROUP - SPRING LAKE,NC,28326,37051,Cumberland County,8660,24462.5,2.3046,3.8,75.13,0,6,35182,35182.0,116408.4,5863.666666666667,5863.666666666667,6,0,100.0,40.0,2.8248,8.0,53.26,19.19,ADEQUATE,0,0.246149,0.210144,53.75,7.45,1443.33
1800001687,FOSTER THOMAS,Endocrinology,Diabetes,Internal Medicine,No,DIABETES CARE CENTER - HOPE MILLS,NC,28305,37051,Cumberland County,6341,26849.4,2.5627,7.0,59.74,0,6,35182,35182.0,116408.4,5863.666666666667,5863.666666666667,6,0,100.0,40.0,4.2343,8.0,53.26,19.19,ADEQUATE,0,0.180234,0.230648,70.6,36.02,1056.83
1800001688,PARKER AMELIA,Endocrinology,Diabetes,Internal Medicine,No,METABOLIC HEALTH ASSOCIATES - FAYETTEVILLE,NC,28310,37051,Cumberland County,4695,15355.2,2.1395,11.6,54.5,0,6,35182,35182.0,116408.4,5863.666666666667,5863.666666666667,6,0,100.0,40.0,3.2705,8.0,53.26,19.19,ADEQUATE,0,0.133449,0.131908,41.8,75.5,782.5
1800001689,MITCHELL BENJAMIN,Psychiatry,Mental Health Disorders,Behavioral Health,Yes,BEHAVIORAL HEALTH PARTNERS - FAYETTEVILLE,NC,28306,37051,Cumberland County,10310,45132.4,1.6688,11.1,27.04,1,5,51652,51652.0,200912.7,10330.4,10330.4,9,4,55.56,98.67,4.3775,72.0,27.07,59.53,MODERATE GAP,4,0.199605,0.224637,14.42,70.97,2062.0
1800001690,WALKER JAMES,Psychiatry,Mental Health Disorders,Addiction Medicine,Yes,BEHAVIORAL HEALTH PARTNERS - FAYETTEVILLE,NC,28333,37051,Cumberland County,11696,49389.6,2.7933,6.5,78.75,1,5,51652,51652.0,200912.7,10330.4,10330.4,9,4,55.56,98.67,4.2228,72.0,27.07,59.53,MODERATE GAP,4,0.226438,0.245826,83.15,31.42,2339.2
1800001691,EDWARDS OLIVIA,Psychiatry,Mental Health Disorders,Behavioral Health,Yes,COMMUNITY MENTAL HEALTH CENTER - FAYETTEVILLE,NC,28351,37051,Cumberland County,10298,31857.9,2.6384,9.4,51.6,1,5,51652,51652.0,200912.7,10330.4,10330.4,9,4,55.56,98.67,3.0936,72.0,27.07,59.53,MODERATE GAP,4,0.199373,0.158566,75.05,56.2,2059.6
1800001692,MORGAN EMILY,Psychiatry,Mental Health Disorders,Child & Adolescent Psychiatry,No,COMMUNITY MENTAL HEALTH CENTER - HOPE MILLS,NC,28356,37051,Cumberland County,6759,23798.0,2.1988,6.3,21.44,0,5,51652,51652.0,200912.7,10330.4,10330.4,9,4,55.56,98.67,3.5209,72.0,27.07,59.53,MODERATE GAP,4,0.130857,0.118449,46.3,29.9,1351.8
1800001693,WHITE DANIEL,Psychiatry,Mental Health Disorders,Behavioral Health,Yes,COMMUNITY MENTAL HEALTH CENTER - SPRING LAKE,NC,28398,37051,Cumberland County,12589,50734.8,1.124,11.9,25.28,1,5,51652,51652.0,200912.7,10330.4,10330.4,9,4,55.56,98.67,4.0301,72.0,27.07,59.53,MODERATE GAP,4,0.243727,0.252522,1.9,78.57,2517.8
1800001694,WATSON GEORGE,Pulmonary,Respiratory Disease,Critical Care Medicine,Yes,RESPIRATORY CARE GROUP - FAYETTEVILLE,NC,28351,37051,Cumberland County,4617,13795.8,2.0988,9.7,35.56,1,6,36618,36618.0,141484.30000000002,6103.0,6103.0,6,0,100.0,45.33,2.988,93.33,51.84,33.11,ADEQUATE,0,0.126086,0.097508,38.95,58.92,769.5
1800001695,EVANS MICHAEL,Pulmonary,Respiratory Disease,Sleep Medicine,No,LUNG HEALTH SPECIALISTS - SPRING LAKE,NC,28382,37051,Cumberland County,7352,34967.9,1.094,10.6,34.4,0,6,36618,36618.0,141484.30000000002,6103.0,6103.0,6,0,100.0,45.33,4.7562,93.33,51.84,33.11,ADEQUATE,0,0.200776,0.24715,1.65,66.92,1225.33
1800001696,NELSON VICTOR,Pulmonary,Respiratory Disease,Sleep Medicine,Yes,PULMONARY & SLEEP CENTER - HOPE MILLS,NC,28357,37051,Cumberland County,5593,18217.3,3.0995,14.0,71.87,1,6,36618,36618.0,141484.30000000002,6103.0,6103.0,6,0,100.0,45.33,3.2572,93.33,51.84,33.11,ADEQUATE,0,0.152739,0.128758,93.9,96.25,932.17
1800001697,WILLIAMS ANIKA,Pulmonary,Respiratory Disease,Sleep Medicine,No,LUNG HEALTH SPECIALISTS - SPRING LAKE,NC,28331,37051,Cumberland County,5062,16364.6,3.0173,10.8,62.55,0,6,36618,36618.0,141484.30000000002,6103.0,6103.0,6,0,100.0,45.33,3.2328,93.33,51.84,33.11,ADEQUATE,0,0.138238,0.115664,91.9,68.47,843.67
1800001698,GARCIA ISABEL,Pulmonary,Respiratory Disease,Critical Care Medicine,Yes,LUNG HEALTH SPECIALISTS - SPRING LAKE,NC,28346,37051,Cumberland County,6569,30086.5,1.8135,8.5,61.16,1,6,36618,36618.0,141484.30000000002,6103.0,6103.0,6,0,100.0,45.33,4.5801,93.33,51.84,33.11,ADEQUATE,0,0.179393,0.212649,20.45,49.0,1094.83
1800001699,PATEL NOAH,Pulmonary,Respiratory Disease,Internal Medicine,Yes,PULMONARY & SLEEP CENTER - FAYETTEVILLE,NC,28354,37051,Cumberland County,7425,28052.2,3.0028,9.1,61.55,1,6,36618,36618.0,141484.30000000002,6103.0,6103.0,6,0,100.0,45.33,3.7781,93.33,51.84,33.11,ADEQUATE,0,0.202769,0.198271,91.25,53.65,1237.5
1800001700,MOORE PRIYA,Rheumatology,Arthritis,Pain Medicine,Yes,RHEUMATOLOGY ASSOCIATES - HOPE MILLS,NC,28325,37051,Cumberland County,9336,43126.6,2.7126,13.2,57.93,1,6,49557,49557.0,177761.8,8259.5,8259.5,8,2,75.0,80.0,4.6194,98.67,26.21,49.98,LOW GAP,2,0.188389,0.242609,79.05,90.4,1556.0
1800001701,WATSON DAVID,Rheumatology,Arthritis,Pain Medicine,Yes,MUSCULOSKELETAL HEALTH GROUP - HOPE MILLS,NC,28396,37051,Cumberland County,9490,29456.5,1.9873,10.0,57.67,1,6,49557,49557.0,177761.8,8259.5,8259.5,8,2,75.0,80.0,3.104,98.67,26.21,49.98,LOW GAP,2,0.191497,0.165708,30.93,61.72,1581.67
1800001702,EVANS ELENA,Rheumatology,Arthritis,Pain Medicine,Yes,ARTHRITIS CARE CENTER - FAYETTEVILLE,NC,28334,37051,Cumberland County,5327,16254.0,2.6379,9.5,47.77,1,6,49557,49557.0,177761.8,8259.5,8259.5,8,2,75.0,80.0,3.0512,98.67,26.21,49.98,LOW GAP,2,0.107492,0.091437,74.95,57.0,887.83
1800001703,NELSON LUCAS,Rheumatology,Arthritis,Geriatric Medicine,No,MUSCULOSKELETAL HEALTH GROUP - SPRING LAKE,NC,28302,37051,Cumberland County,9031,27474.5,1.7373,10.7,70.3,0,6,49557,49557.0,177761.8,8259.5,8259.5,8,2,75.0,80.0,3.0422,98.67,26.21,49.98,LOW GAP,2,0.182235,0.154558,17.25,67.7,1505.17
1800001704,WILLIAMS SARAH,Rheumatology,Arthritis,Geriatric Medicine,No,RHEUMATOLOGY ASSOCIATES - HOPE MILLS,NC,28377,37051,Cumberland County,8883,28609.2,1.8002,9.9,38.2,0,6,49557,49557.0,177761.8,8259.5,8259.5,8,2,75.0,80.0,3.2207,98.67,26.21,49.98,LOW GAP,2,0.179248,0.160941,19.95,60.78,1480.5
1800001705,GARCIA AARON,Rheumatology,Arthritis,Pain Medicine,Yes,ARTHRITIS CARE CENTER - FAYETTEVILLE,NC,28392,37051,Cumberland County,7490,32841.0,1.5759,12.6,60.23,1,6,49557,49557.0,177761.8,8259.5,8259.5,8,2,75.0,80.0,4.3846,98.67,26.21,49.98,LOW GAP,2,0.151139,0.184747,10.85,85.0,1248.33
1800001706,DAVIS ANIKA,Cardiology,Heart Disease,Cardiovascular Imaging,Yes,HEARTCARE SPECIALISTS - WINSTON-SALEM,NC,27172,37067,Forsyth County,5124,23421.6,3.7141,6.3,66.56,1,7,35126,35126.0,136340.1,5018.0,5018.0,6,0,100.0,12.0,4.571,14.67,65.02,14.95,ADEQUATE,0,0.145875,0.171788,99.6,29.9,732.0
1800001707,MOORE ISABEL,Cardiology,Heart Disease,Geriatric Medicine,Yes,ADVANCED CARDIOLOGY CENTER - CLEMMONS,NC,27174,37067,Forsyth County,4219,19964.9,2.9277,10.7,37.8,1,7,35126,35126.0,136340.1,5018.0,5018.0,6,0,100.0,12.0,4.7321,14.67,65.02,14.95,ADEQUATE,0,0.12011,0.146435,88.75,67.7,602.71
1800001708,WATSON NOAH,Cardiology,Heart Disease,Internal Medicine,Yes,ADVANCED CARDIOLOGY CENTER - KERNERSVILLE,NC,27117,37067,Forsyth County,6286,24194.2,2.0117,8.4,34.84,1,7,35126,35126.0,136340.1,5018.0,5018.0,6,0,100.0,12.0,3.8489,14.67,65.02,14.95,ADEQUATE,0,0.178956,0.177455,32.35,48.12,898.0
1800001709,EVANS ZOE,Cardiology,Heart Disease,Geriatric Medicine,No,CARDIAC WELLNESS GROUP - WINSTON-SALEM,NC,27157,37067,Forsyth County,5991,19365.9,1.6476,3.8,8.83,0,7,35126,35126.0,136340.1,5018.0,5018.0,6,0,100.0,12.0,3.2325,14.67,65.02,14.95,ADEQUATE,0,0.170557,0.142041,13.35,7.45,855.86
1800001710,NELSON CARLOS,Cardiology,Heart Disease,Geriatric Medicine,No,CARDIAC WELLNESS GROUP - KERNERSVILLE,NC,27129,37067,Forsyth County,5535,18221.3,1.7916,14.3,34.93,0,7,35126,35126.0,136340.1,5018.0,5018.0,6,0,100.0,12.0,3.292,14.67,65.02,14.95,ADEQUATE,0,0.157576,0.133646,19.65,98.35,790.71
1800001711,WILLIAMS JULIA,Cardiology,Heart Disease,Geriatric Medicine,Yes,ADVANCED CARDIOLOGY CENTER - WINSTON-SALEM,NC,27124,37067,Forsyth County,3548,14355.0,3.0148,4.6,81.41,1,7,35126,35126.0,136340.1,5018.0,5018.0,6,0,100.0,12.0,4.0459,14.67,65.02,14.95,ADEQUATE,0,0.101008,0.105288,91.85,15.05,506.86
1800001712,GARCIA PRIYA,Cardiology,Heart Disease,Cardiovascular Imaging,No,CARDIAC WELLNESS GROUP - CLEMMONS,NC,27115,37067,Forsyth County,4423,16817.2,2.3776,7.6,98.0,0,7,35126,35126.0,136340.1,5018.0,5018.0,6,0,100.0,12.0,3.8022,14.67,65.02,14.95,ADEQUATE,0,0.125918,0.123347,58.55,41.35,631.86
1800001713,BROWN RAHUL,Endocrinology,Diabetes,Internal Medicine,Yes,DIABETES CARE CENTER - KERNERSVILLE,NC,27134,37067,Forsyth County,6327,28623.7,2.8652,9.2,26.39,1,7,45925,45925.0,162500.3,6560.714285714285,6560.714285714285,8,1,87.5,56.0,4.5241,89.33,43.56,39.56,ADEQUATE,1,0.137768,0.176146,86.45,54.45,903.86
